depa_nombre,muni_nombre,codigo_habilitacion,nombre_prestador,tido_codigo,nits_nit,razon_social,clpr_codigo,clpr_nombre,ese,direccion,telefono,fax,email,gerente,nivel,caracter,habilitado,fecha_radicacion,fecha_vencimiento,fecha_cierre,dv,clase_persona,naju_codigo,naju_nombre,numero_sede_principal,fecha_corte_REPS,
Antioquia,MEDELLÍN,500104424,UNIDOS SALUD ORAL INTEGRAL COOPERATIVA DE TRABAJO ASOCIADO,,811014101,UNIDOS SALUD ORAL INTEGRAL COOPERATIVA DE TRABAJO ASOCIADO,1,Instituciones - IPS,NO,CL 32F # 74E - 78,5744132266,5744132266,unidosaludoral@epm.net.co,CARLOS  MARIO GOMEZ TIRADO, ,,SI,20061117,20210831,,9,JURIDICO,1,Privada,3,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500109246,UNIVER PLUS SA,,900033752,UNIVER PLUS,1,Instituciones - IPS,NO,KR 47 # 52-65   LC  101 Edificio Coltejer,3164195115,3138306090,coordinadornacionalcalidad@univerplus.com,ALVARO FRANCISCO RIBERO CADENA, ,,SI,20061117,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500103448,UNIVERSIDAD PONTIFICIA BOLIVARIANA,,890902922,universidad Pontificia Bolivariana,1,Instituciones - IPS,NO,KR 73 # C2 - 46,5744151100,5744122285,,JULIO  JAIRO CEBALLOS SEPULVEDA, ,,SI,20030404,20210831,,6,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500100252,UROCLIN S.A.S,,811023675,UROCLIN S.A.S,1,Instituciones - IPS,NO,CL 7 # 39 - 197 CS 1804,3262727,3262727,admin@uroclin.com.co ,JUAN MANUEL ARISTIZABAL AGUDELO, ,,SI,20070214,20210831,,2,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500118101,UROLIFE SAS,,901027526,UROLIFE SAS,1,Instituciones - IPS,  ,"CARRERA 50 A N°64-65, Local 311",3262727-108,,admin@uroclin.com.co,JUAN  MANUEL ARISTIZABAL  AGUDELO , ,,SI,20190809,20230808,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500109701,UROLOGOS Y GINECOLOGOS DE COLOMBIA SA UROGINE SA,,900131820,UROLOGOS Y GINECOLOGOS DE COLOMBIA SA UROGINE SA,1,Instituciones - IPS,NO,KR 25 A 1 A Sur 45 In  637,574 448 76 44,,gerencia@urogine.com,Carmenza  Lopera Leal, ,,SI,20070215,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500117494,UROSERVICE SAS,,900608729,UROSERVICE SAS,1,Instituciones - IPS,  ,CARRERA 20 N°2SUR- 185 CONSULTORIO 1005,3269178,,info@lfurologia.com,LUIS  FERNANDO  RAMIREZ  VELASQUEZ , ,,SI,20190207,20230206,,6,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500105429,VASCULAB SAS,,811008372,VASCULAB SAS,1,Instituciones - IPS,NO,CALLE 54 N°46-27 OFICINA 1301,5123863,5123863,vasculab@une.net.co,JULIETA  DUQUE  BOTERO, ,,SI,20030414,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500117088,velman salud ips sas,,901136376,VELMAN SALUD IPS SAS,1,Instituciones - IPS,  ,CALLE 54 # 41 - 65 CONS 101 Y 102,2397777-3117583531,,velmansaludips@gmail.com,GONZALO DE JESUS VELEZ HERRERA, ,,SI,20200811,20240810,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500115726,VIBART DENTAL CLINIC IPS S.A.S,,900983772,VIBART DENTAL CLINIC IPS S.A.S,1,Instituciones - IPS,  ,CLL 7 # 39-107 CONS 202-205,4445728,4445728,carlosvillegas@vibart.com.co,CARLOS ALBERTO VILLEGAS BATEMAN, ,,SI,20170510,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500104273,VILCABAMBA S.A.S,,800068448,VILCABAMBA S.A.S,1,Instituciones - IPS,NO,CARRERA 41 N° 16BSUR-107,4441765,4441765,gerencia@plenitudotonal.com,GUSTAVO ADOLFO ATEHORTÚA BUSTAMANTE, ,,SI,20030411,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500114276,VIRREY SOLIS I.P.S S.A ,,800003765,VIRREY SOLIS IPS SA,1,Instituciones - IPS,  ,CALLE 57 NO 49-44 LOCAL 9900,4600818 ext 4024,NA,calidad@virreysolisips.com.co,HENRY ALBERTO RIVEROS QUEVEDO, ,,SI,20150530,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500117155,VISIÓN INTEGRADOS S.A.S,,901180382,VISIÓN INTEGRADOS S.A.S,1,Instituciones - IPS,  ,CALLE 33 No 66 B 23 - Barrio: LAURELES,3148300686,,directoradministrativo@visionintegrados.com.co,TITO ALBERTO ZAPATA  BEDOYA, ,,SI,20180815,20220814,,8,JURIDICO,1,Privada,2,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110377,VITALSER IPS  EU,,900227689,VITALSER IPS  EU,1,Instituciones - IPS,NO,KR 77 B # 48 - 98,4222122,,vitalser.ips@gmail.com,ALEJANDRO  OCHOA ARISMENDY, ,,SI,20080808,20210831,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110471,Viva 1A IPS SA,,900219120,VIVA 1A IPS SA,1,Instituciones - IPS,NO,CL 9 C SUR # 50 FF-116 LC 103 - 109-203,3175176699,,acalle@viva1a.com.co,MAYDA ISABEL GEORGE HERNANDEZ, ,,SI,20081010,20210831,,2,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500114231,VOILA IPS SAS,,900051714,VOILA IPS SAS,1,Instituciones - IPS,  ,Calle 47 # 70A - 82 PISO 1,5607440 / 3138869355,,coordmedellin@voilaips.com,HUMBERTO DE JESÚS GÓMEZ ROMERO, ,,SI,20160714,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500110932,WAKEUP REHABILITACION FUNCIONAL Y EJERCICIO S.A,,900195303,WAKEUP REHABILITACIÓN FUNCIONAL & EJERCICIO S.A.,1,Instituciones - IPS,NO,Calle 1A SUR 31 -105,4484557,,contactolaureles@wakeup.com.co,Luis Javier Fernandez Botero, ,,SI,20090908,20210831,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MEDELLÍN,500100359,ZG SALUD ORAL SAS,,811033356,ZG SALUD ORAL SAS,1,Instituciones - IPS,NO,DG 50 # 49-14 CS 303 - Barrio:CENTRO,5745114975,5745114975,codis32@yahoo.com,FRANK GIOVANNY LOPEZ MAYO, ,,SI,20061117,20210831,,0,JURIDICO,1,Privada,2,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MONTEBELLO,546703962,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,,890981096,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO,1,Instituciones - IPS,SI,mtbehs01@edatel.gov.co,8480559,8480558,hospisanantonio@esemontebello.gov.co,GEDWIN  VALENCIA RAMOS,1,MUNICIPAL,SI,20030410,20210831,,4,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MURINDÓ,547505020,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN BARTOLOMÉ ,,800165050,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN BARTOLOMÉ ,1,Instituciones - IPS,SI,CL 2 # 14 - 20,8575093,8575094,hospitalmurindo@hotmail.com,Felix Neftelio Santos Pestaña,1,MUNICIPAL,SI,20130315,20210831,,9,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,MUTATÁ,548004916,ESE HOSPITAL LA ANUNCIACION,,890981268,EMPRESA SOCIAL DEL ESTADO HOSPITAL LA ANUNCIACION,1,Instituciones - IPS,SI,Carrera 10 número 10 - 08,8578700 - 8578100,8578700,mutahs01@gmail.com,MARGARITA MARIA MONSALVE LONDOÑO,1,MUNICIPAL,SI,20030414,20210831,,4,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,NARIÑO,548305928,ESE HOSPITAL SAN JOAQUIN NARIÑO ANTIOQUIA,,890981652,E.S.E. HOSPITAL SAN JOAQUIN,1,Instituciones - IPS,SI,Calle13 No 6-33,8680109 8680273 8680363,8680109,narihs01@hotmail.com narihs01@edateil,JUAN FELPE CADAVID TORO,1,MUNICIPAL,SI,20030415,20210831,,1,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,NECHÍ,549515219,ENFOQUES EMPRESARIALES S.A.S.,,900698855,ENFOQUES EMPRESARIALES S.A.S.,1,Instituciones - IPS,  ,KR 29 # 37 - 63,8368942,,medisaludcau1@hotmail.com,ALEXANDRA  PATRICIA ZULUAGA ORTIZ, ,,SI,20160920,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,NECHÍ,549504915,ESE HOSPITAL LA MISERICORDIA,,800138011,ESE HOSPITAL LA MISERICORDIA,1,Instituciones - IPS,SI,CL LA MISERICORDIA,5748368053,5748368500,gerencia@hospitalnechi.gov.co,Marcela Patricia Yanez Payarez,1,MUNICIPAL,SI,20061117,20210831,,7,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,NECOCLÍ,549004811,ESE HOSPITAL SAN SEBASTIAN DE URABA,,890985603,E.S.E. HOSPITAL SAN SEBASTIÁN DE URABÁ,1,Instituciones - IPS,SI,CL 50 # 36-37,8214546,8214546 Ext. 204,neyderpupo@hospitalnecocli.gov.co,NEYDER  PUPO NEGRETE,1,MUNICIPAL,SI,20030411,20210831,,7,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,NECOCLÍ,549014699,LABORATORIO CLINICO VIVIAN RAMIREZ IPS SAS,,900549914,LABORATORIO CLINICO VIVIAN RAMIREZ IPS SAS,1,Instituciones - IPS,  ,CARRERA 50 # 52-21,3013666775,,laboratorioclinicovivanramirez@hotmail.com,VIVIAN CECILIA RAMIREZ TRUJILLO, ,,SI,20160502,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,OLAYA,550105569,E.S.E HOSPITAL SAN MIGUEL,,800202398,ESE HOSPITAL SAN MIGUEL,1,Instituciones - IPS,SI,KR 10 # 34 - 10 LLANADAS,8550359,,gerenciahso@gmail.com,VERONICA  CORDOBA JARAMILLO,1,MUNICIPAL,SI,20170512,20210831,,5,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,PEÑOL,554101979,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,,890980486,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS,1,Instituciones - IPS,SI,TV 7A # 11-84,5748515750,5748515494,hospitalsjd@gmail.com,OSCAR ENRIQUE GONZALEZ HINCAPIE,1,MUNICIPAL,SI,20061117,20210831,,9,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,PEQUE,554306299,ESE HOSPITAL SAN FRANCISCO,,890983675,E.S.E. HOSPITAL SAN FRANCISCO,1,Instituciones - IPS,SI,CARRERA BOLIVAR  NO. 11-170,0948552045 -  0948552132,8552132,"pequhs01@edatel.net.co, gerencia@hospitalpeque.gov.co",SAMUEL DARLEY USUGA POSSO,1,MUNICIPAL,SI,20030421,20210831,,8,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,PUEBLORRICO,557605929,ESE HOSPITAL SAN VICENTE DE PAUL,,890981532,E.S.E. HOSPITAL SAN VICENTE DE PAÚL DE PUEBLO RICO,1,Instituciones - IPS,SI,CALLE 32 · 26A-38,8498080-8498326-8499054,8498080,hospitalpueblorrico@gmail.com,RAUL ALCIDES OSORIO BUSTAMANTE,1,MUNICIPAL,SI,20030415,20210831,,4,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,PUERTO BERRÍO,557915645,A.V.A I.P.S S.A.S,,900968456,A.V.A I.P.S S.A.S,1,Instituciones - IPS,  ,CL 54 # 9-45,8330292-3217005805,,avaips@hotmail.com,ANA MARIA DURANGO SALAZAR, ,,SI,20170418,20210831,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,PUERTO BERRÍO,557915629,DENTISTAR IPS S.A.S.,,900338175,DENTISTAR IPS S.A.S.,1,Instituciones - IPS,  ,CRA. 5 No.52-13,8332064 - 3127892752,,dentistarips.puertoberrio@hotmail.com,CLARA AMELIA DE LOS ANGELES VELEZ ZULETA, ,,SI,20170418,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,PUERTO BERRÍO,557911307,I.P.S CEDXMIC SAS,,900359866,I.P.S CEDXMIC SAS,1,Instituciones - IPS,  ,KR  6 # 9 - 21,8331309,8331309,cedxmiclab@gmail.com,CEILEMA  GUTIERREZ SILVA, ,,SI,20100603,20210831,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,PUERTO BERRÍO,557913146,IPS Laboratorio y Optica Berrio SAS,,900648107,IPS Laboratorio y Optica Berrio SAS,1,Instituciones - IPS,  ,kr 7 # 48-12,8330119,8330119,laboratorioyoptcaberrio@hotmail.com,DANNA VALENTINA GUTIÉRREZ LEÓN, ,,SI,20131212,20210831,,6,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,PUERTO BERRÍO,557911915,IPS REHABILITAMOS SAS,,900411665,IPS REHABILITAMOS SAS,1,Instituciones - IPS,  ,CL 50 # 7 - 16,8334198,8334198,jaimea85@hotmail.com,JAIME  ARIZA ARIZA, ,,SI,20110712,20210831,,6,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,PUERTO BERRÍO,557910307,IPS SALUD ANTIOQUIA LTDA,,900219765,IPS SALUD ANTIOQUIA LTDA,1,Instituciones - IPS,NO,KR 7  # 47 - 20,5748327642,5748331464,ipsaludantioquia@gmail.com,SEBASTIAN  CASTAÑO CARDONA, ,,SI,20080617,20210831,,2,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,PUERTO BERRÍO,557917094,IPS SALUD INTEGRAL PREVENTIVA SAS,,901187413,IPS SALUD INTEGRAL PREVENTIVA SAS,1,Instituciones - IPS,  ,CARRERA 5a No 48-03,3104277254,8330595,ipssaludintegralpreventiva1@gmail.com,RAMIRO ALEXANDER CARMONA CASTRILLON, ,,SI,20180912,20220911,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,PUERTO BERRÍO,557902074,POLICLINICO MAGDALENA MEDIO Y COMPAÑIA LIMITADA,,800229866,"POLICLINICO MAGDALENA MEDIO Y CIA LIMITADA ""POMA""""",1,Instituciones - IPS,  ,CARRERA 6 NRO 53-29,8333278,8334167,rosymaira@hotmail.com,LEON RODRIGO  VALDERRAMA GOMEZ, ,,SI,20180912,20210831,,8,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,PUERTO NARE,558504725,EMPRESA SOCIAL DEL ESTADO HOSPITAL OCTAVIO OLIVARES,,890985810,EMPRESA SOCIAL DEL ESTADO HOSPITAL OCTAVIO OLIVARES,1,Instituciones - IPS,SI,KR 5 # 45 - 103,5748347208,5748347208,pnarehoo@gmail.com - hoogerencia@gmail.com,CIRO  GOMEZ BARRIOS,1,MUNICIPAL,SI,20070430,20210831,,5,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,REMEDIOS,560405509,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL ,,890985092,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN VICENTE DE PAUL ,1,Instituciones - IPS,SI,CL LAS PALMAS 12 - 120,8303727 8303899 8303471,8303727,info@hsvpremedios.gov.co,CARLOS  ALBERTO SALAZAR  MUÑOZ,1,MUNICIPAL,SI,20110621,20210831,,3,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,REMEDIOS,560411252,IPS SOMOS SALUD E.U,,900345732,IPS SOMOS SALUD E.U,1,Instituciones - IPS,  ,CL 10 # 9 - 02 PI 2,8303891 - 3113091667,,somossaludips@gmail.com,Olga Lucina Medina Ruiz, ,,SI,20100422,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RETIRO,560715819,FUNDACION HOSPITAL SAN JUAN DE DIOS DE EL RETIRO,,890982124,FUNDACION HOSPITAL SAN JUAN DE DIOS DE EL RETIRO,1,Instituciones - IPS,NO,Cl 18 N° 21 - 103,5410055,5410055,secretaria@hospitalelretiro.org,GARCES ZULUAGA GILBERTO ANTONIO, ,,SI,20170228,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RETIRO,560714481,Promotora Pinares S.A.,,900551957,Promotora Pinares S.A.,1,Instituciones - IPS,  ,KM 1.3 Via hacia el Retiro,448 31 50,448 31 50,info@pinaresclinica.com.co,Oscar  Andres Correa Rico, ,,SI,20151001,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RIONEGRO,561519178, CARDIOVIDA COLOMBIA S.A.S ,,900480482, CARDIOVIDA COLOMBIA S.A.S ,1,Instituciones - IPS,  ,CR 55 A 35 227 TO NORTE LC 515 516 517 P 5,5660637,,cardiovidasas@gmail.com,CARLOS  HUMBERTO LOPEZ CARMONA, ,,SI,20201124,20241123,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RIONEGRO,561517227,ADOR AYUDA DIAGNOSTICO ORIENTE S.A.S,,901043358,ADOR AYUDA DIAGNOSTICO ORIENTE S.A.S,1,Instituciones - IPS,  ,CARRERA 55 A # 35-227 CONSULTORIO 511-512,FIJO: 4798046  CEL: 3007270288,,centroador@gmail.com,maria cristina Navarro velasquez, ,,SI,20190319,20230318,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RIONEGRO,561512385,AGUILAR MENDEZ RIONEGRO S.A.S,,900414945,AGUILAR MENDEZ RIONEGRO S.A.S,1,Instituciones - IPS,  ,CC SAVANA PLAZA CS 504 CL 42 # 56 39,531 98 31,,imagenesyespecialistasrionegro@hotmail.com,LUZ ALEJANDRA AGUILAR MENDEZ, ,,SI,20120531,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RIONEGRO,561517461,ALERGO S.A.S.,,901140379,ALERGO S.A.S.,1,Instituciones - IPS,  ,Carrera 55 # 35 - 227 Local 211 Torre City Medica,4798459 - 3008228756,,alergoriente@gmail.com,ANA MARIA CELIS  HENAO, ,,SI,20181207,20221206,,4,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RIONEGRO,561511107,CASAL ASOCIADOS S.A.S.,,900321758,CASAL ASOCIADOS S.A.S.,1,Instituciones - IPS,  ,KR 50 # 45 48 PS 2,4440655,4440655,javier.castro@colmedicosrionegro.com,JAVIER ALBERTO CASTRO GOMEZ, ,,SI,20100109,20210831,,6,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RIONEGRO,561507720,CENTRO CARDIOVASCULAR SOMER INCARE  S A,,811042064,CENTRO CARDIOVASCULAR SOMER INCARE  S A,1,Instituciones - IPS,NO,CL 38 # 54A-35  4 PI,5745624020,5745624020,somerincare@somerincare.com.co,RAMIRO DEL CARMEN POSADA AGUDELO, ,,SI,20061117,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RIONEGRO,561512960,CENTRO DE MEDICINA ESPECIALIZADA NEUMOVIDA A TODO PULMÓN S.A.S,,900611357,CENTRO DE MEDICINA ESPECIALIZADA NEUMOVIDA A TODO PULMÓN S.A.S,1,Instituciones - IPS,  ,Carrera 48 No. 56-59,5320380,5320380,cmeneumeovida@gmail.com,PEDRO NEL RAMOS DAVID, ,,SI,20130627,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RIONEGRO,561514711,CLINICA ODONTOLOGICA S.A.S,,900502987,CLINICA ODONTOLOGICA S.A.S,1,Instituciones - IPS,  ,CL 45 # 50 - 08  LC 115 CC CORDOBA,3185990464,,redoralplusarmenia@gmail.com,DIEGO ALEXANDER LOAIZA QUINTERO, ,,SI,20160218,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RIONEGRO,561502414,COLMEDICOS DE ORIENTE SA,,811019808,COLMEDICOS DE ORIENTE SA,1,Instituciones - IPS,  ,KR 51 # 49-07 LC 301,5611916,5613423,colmedicosdeoriente@yahoo.com,SILVIA  MARIA VILLEGAS BETANCUR, ,,SI,20061117,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RIONEGRO,561518357,Colombiana de Trasplantes SAS,,830120157,Colombiana de Trasplantes SAS,1,Instituciones - IPS,  ,CR 55A 35-241 CONSULTORIO 411 CITY MEDICA P.H,3108161289,,ssalcedo@colombianadetrasplantes.com,Sergio de Jesús Salcedo Herrera, ,,SI,20191212,20231211,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RIONEGRO,561515836,CORPORALFIT S.A.S,,901039737,CORPORALFIT S.A.S,1,Instituciones - IPS,  ,KILÓMETRO 7 VIA LLANOGRANDE LC 21,3173633112,,corporalfit4@gmail.com,JESSICA ANDREA AGUIRRE FRANCO, ,,SI,20170403,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RIONEGRO,561514950,DR. HOUSE HEALTH SERVICE S.A.S.,,900940135,I.P.S. DR. HOUSE HEALTH SERVICE S.A.S.,1,Instituciones - IPS,  ,Calle 38 # 54 A -35  piso 1 - Barrio:El Faro,3221123,3221123,gerencia@drhouse.com.co,JUAN  CARLOS REVOLLO  SUAREZ, ,,SI,20170519,20210831,,3,JURIDICO,1,Privada,2,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RIONEGRO,561517406,ESPECIALIDADES MEDICAS DE ANTIOQUIA S.A.S.,,901217063,ESPECIALIDADES MEDICAS DE ANTIOQUIA S.A.S.,1,Instituciones - IPS,  ,CARRERA 55 A # 35 - 227 LOCAL 343 CITY MEDICA,3226442915 3228466893,,ipsema18@gmail.com,GUIDO MANUEL HERNANDEZ PATERNINA, ,,SI,20190516,20230515,,5,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RIONEGRO,561515928,Especialistas en Imágenes Diagnósticas S.A.S,,901054048,Especialistas en Imágenes Diagnósticas S.A.S,1,Instituciones - IPS,  ,Calle 52 Nº 45-48 CC  Rionegro Plaza PI 3,5314283 - 3117474936,,dx.imedic@gmail.com,Lina Marcela Cadavid Álvarez, ,,SI,20170628,20210831,,3,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RIONEGRO,561514337,ESPECIALISTAS MÉDICOS ASOCIADOS DE ANTIOQUIA S.A.S INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD SOCIEDAD POR ACCIONES SIMPLIFICADA,,900831757,ESPECIALISTAS MÉDICOS ASOCIADOS DE ANTIOQUIA S.A.S INSTITUCIÓN PRESTADORA DE SERVICIOS DE SALUD SOCIEDAD POR ACCIONES SIMPLIFICADA,1,Instituciones - IPS,  ,Calle 43 #56-16 Barrio La Florida,3138066473,,gerencia@ipsemaa.com.co,LILIANA  MARIA RAMIREZ ARENAS , ,,SI,20160810,20210831,,7,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RIONEGRO,561512044,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,,900261353,FUNDACION HOSPITAL SAN VICENTE DE PAUL RIONEGRO,1,Instituciones - IPS,  ,VEREDA LA CONVENCIÓN VIA AEROPUERTO LLANO GRANDE KM 2,4448717,4448717,diana.montoya@sanvicentefundacion.com,Diana María Molina Montoya, ,,SI,20111005,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RIONEGRO,561514111,Fundacion Rehabilitación Integral Especializada,,900790721,Fundacion Rehabilitación Integral Especializada,1,Instituciones - IPS,  ,Rionegro Vda Chipre Km 3 Via Rionegro-La Carolina,5372460,,riefundacion2014@gmail.com,Luz Patricia Calle Rave, ,,SI,20150428,20210831,,5,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RIONEGRO,561510672,GASTRORIENTE SA,,900202707,GASTRORIENTE SA,1,Instituciones - IPS,NO,CL 42 CR 56 - 39 BL 2 CS 305,5745690383,5745620203,gastroriente-s.a@hotmail.com,JORGE ELIECER ALMANZA PINEDO, ,,SI,20090227,20210831,,0,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RIONEGRO,561514630,Grupo Orientesalud s.a.s,,900898297,Grupo Orientesalud s.a.s,1,Instituciones - IPS,  ,CALLE 63A#47-25,5595615,5595615,clinicadeheridasos@yahoo.es,JANNETH CECILIA YEPES BETANCUR, ,,SI,20160121,20210831,,9,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RIONEGRO,561501376,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA ,,890907254,HOSPITAL SAN JUAN DE DIOS E.S.E RIONEGRO - ANTIOQUIA ,1,Instituciones - IPS,SI,carrera 48 5659,945313700,5311000,eserionegro@hsjdeserionegro.com,LUIS CARLOS MEJÍA QUICENO,2,MUNICIPAL,SI,20030409,20210831,,7,JURIDICO,4,Pública,1,Fecha corte REPS: Dec  9 2020 11:48AM,
Antioquia,RIONEGRO,561512631,Inversiones Reluzdent SAS,,900530052,Inversiones Reluzdent SAS,1,Instituciones - IPS,  ,KR 46 # 47-11,4442379,,luz.tobon@dentisalud.com.co,Luz Marina Tobón Vélez, ,,SI,20121026,20210831,,1,JURIDICO,1,Privada,1,Fecha corte REPS: Dec  9 2020 11:48AM,
